Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
INN21039,2,0,1,0,Not Selected,0,Room_Type 1,49,2018,7,11,Online,0,0,0,93.15,0,Canceled
INN03517,3,0,0,3,Meal Plan 1,0,Room_Type 4,70,2018,7,26,Online,0,0,0,137.7,0,Canceled
INN00071,2,0,0,3,Meal Plan 1,0,Room_Type 1,143,2018,8,25,Offline,0,0,0,100,0,Not_Canceled
INN08153,2,0,0,1,Meal Plan 1,0,Room_Type 2,238,2018,6,18,Online,0,0,0,96.48,2,Canceled
INN13296,3,0,2,4,Meal Plan 1,0,Room_Type 4,52,2018,8,26,Online,0,0,0,150.9,0,Not_Canceled
INN33959,1,0,0,2,Meal Plan 2,0,Room_Type 1,254,2018,9,16,Offline,0,0,0,91,0,Not_Canceled
INN16773,2,0,0,3,Meal Plan 1,0,Room_Type 1,7,2018,5,5,Offline,0,0,0,144,0,Not_Canceled
INN30992,3,0,0,3,Meal Plan 1,0,Room_Type 4,89,2018,9,20,Online,0,0,0,168.3,1,Not_Canceled
INN29419,2,0,1,2,Not Selected,0,Room_Type 1,76,2018,5,16,Online,0,0,0,116.1,2,Not_Canceled
INN11033,2,0,0,2,Meal Plan 1,0,Room_Type 1,65,2018,7,27,Online,0,0,0,109.9,1,Not_Canceled
INN15400,3,0,0,2,Meal Plan 1,0,Room_Type 1,55,2018,4,29,Online,0,0,0,159.3,2,Not_Canceled
INN14079,3,0,0,3,Meal Plan 1,0,Room_Type 4,120,2018,6,2,Online,0,0,0,159.3,1,Canceled
INN02824,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Online,0,0,0,130,0,Canceled
INN34461,2,0,1,1,Meal Plan 2,0,Room_Type 1,247,2018,6,6,Offline,0,0,0,115,1,Canceled
INN09485,2,0,2,1,Meal Plan 1,0,Room_Type 4,109,2018,5,22,Offline,0,0,0,90.95,0,Not_Canceled
INN23497,2,0,1,0,Not Selected,0,Room_Type 1,0,2017,8,10,Online,0,0,0,75,0,Canceled
INN27738,2,0,0,2,Meal Plan 1,0,Room_Type 4,11,2018,12,30,Online,0,0,0,1.48,0,Not_Canceled
INN21418,2,0,0,3,Not Selected,0,Room_Type 1,65,2018,6,21,Online,0,0,0,89.1,0,Canceled
INN34745,2,0,2,1,Meal Plan 1,0,Room_Type 1,69,2018,11,13,Offline,0,0,0,68,0,Not_Canceled
INN16598,2,0,1,4,Meal Plan 1,0,Room_Type 4,56,2018,10,17,Online,0,0,0,139.5,0,Canceled
INN12392,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115,0,Canceled
INN04904,1,0,1,0,Meal Plan 1,0,Room_Type 1,6,2018,11,7,Online,0,0,0,197,0,Not_Canceled
INN35366,2,0,2,4,Meal Plan 1,0,Room_Type 1,84,2018,3,5,Offline,0,0,0,50.33,0,Not_Canceled
INN05684,3,0,0,3,Meal Plan 1,0,Room_Type 4,238,2018,10,6,Online,0,0,0,159.3,1,Canceled
INN31563,2,0,2,2,Not Selected,0,Room_Type 1,111,2018,9,11,Online,0,0,0,118.8,2,Canceled
INN28602,2,0,0,2,Meal Plan 2,0,Room_Type 1,257,2017,7,1,Offline,0,0,0,101.5,0,Canceled
INN19325,1,0,1,4,Meal Plan 1,0,Room_Type 1,0,2018,11,14,Corporate,0,0,0,95,2,Not_Canceled
INN27399,2,0,2,1,Meal Plan 1,0,Room_Type 1,92,2018,3,26,Offline,0,0,0,100,0,Canceled
INN34676,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,10,20,Online,0,0,0,139,0,Not_Canceled
INN28873,1,0,0,2,Meal Plan 1,0,Room_Type 1,14,2017,10,15,Offline,0,0,0,100,0,Not_Canceled
INN10561,3,0,2,2,Meal Plan 1,0,Room_Type 4,211,2018,10,21,Online,0,0,0,121.55,1,Canceled
INN07283,2,0,0,2,Not Selected,0,Room_Type 1,64,2018,7,12,Offline,0,0,0,63.75,0,Not_Canceled
INN21485,2,0,0,4,Meal Plan 1,0,Room_Type 4,113,2018,5,25,Online,0,0,0,132.6,0,Canceled
INN00879,2,0,0,1,Not Selected,0,Room_Type 1,30,2018,9,15,Online,0,0,0,125.1,2,Not_Canceled
INN10073,3,0,2,1,Meal Plan 1,0,Room_Type 4,6,2018,3,19,Online,0,0,0,177,1,Not_Canceled
INN16786,2,0,1,2,Not Selected,0,Room_Type 1,39,2018,3,4,Online,0,0,0,71.1,1,Canceled
INN03506,2,0,2,4,Meal Plan 1,0,Room_Type 1,6,2017,8,20,Online,0,0,0,98,1,Not_Canceled
INN07310,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95,0,Not_Canceled
INN19340,1,0,0,1,Meal Plan 1,0,Room_Type 4,9,2018,12,7,Online,0,0,0,114,1,Not_Canceled
INN17887,2,0,1,0,Meal Plan 1,0,Room_Type 4,2,2018,1,3,Online,0,0,0,79.6,0,Not_Canceled
INN28766,1,0,0,4,Meal Plan 1,0,Room_Type 1,13,2018,12,13,Online,0,0,0,51.05,3,Not_Canceled
INN01227,2,0,0,1,Meal Plan 1,0,Room_Type 1,258,2018,9,29,Online,0,0,0,106.2,1,Canceled
INN14450,2,0,2,3,Meal Plan 1,0,Room_Type 1,96,2018,4,8,Online,0,0,0,87.55,1,Not_Canceled
INN03573,1,0,0,3,Meal Plan 1,0,Room_Type 1,205,2018,10,20,Online,0,0,0,95.5,1,Canceled
INN12450,1,0,0,1,Meal Plan 1,0,Room_Type 1,37,2018,10,26,Online,0,0,0,123,0,Not_Canceled
INN32618,1,0,0,1,Meal Plan 1,0,Room_Type 1,99,2018,2,19,Corporate,0,0,0,80,0,Not_Canceled
INN23266,2,0,1,1,Meal Plan 1,0,Room_Type 1,93,2018,12,10,Offline,0,0,0,68,1,Not_Canceled
INN07081,1,0,1,2,Meal Plan 1,0,Room_Type 1,9,2018,2,12,Online,0,0,0,85,1,Canceled
INN15589,2,0,1,1,Not Selected,0,Room_Type 1,17,2018,1,30,Online,0,0,0,60,1,Not_Canceled
INN23855,2,0,1,2,Meal Plan 1,0,Room_Type 1,17,2018,11,14,Online,0,0,0,67.76,1,Not_Canceled
INN12651,2,0,1,2,Meal Plan 1,0,Room_Type 1,62,2018,3,4,Online,0,0,0,80.3,0,Canceled
INN01358,2,0,0,2,Meal Plan 2,0,Room_Type 1,292,2018,7,21,Online,0,0,0,115,0,Canceled
INN12962,1,0,1,2,Meal Plan 1,0,Room_Type 1,256,2017,9,14,Offline,0,0,0,64.33,0,Not_Canceled
INN04396,2,0,0,2,Meal Plan 1,0,Room_Type 1,99,2018,2,19,Corporate,0,0,0,86,0,Not_Canceled
INN00476,2,2,2,1,Meal Plan 1,0,Room_Type 7,30,2018,6,12,Online,0,0,0,187.04,0,Canceled
INN34789,1,0,2,1,Meal Plan 1,0,Room_Type 4,130,2018,10,29,Online,0,0,0,104.4,2,Not_Canceled
INN32103,2,0,0,2,Not Selected,0,Room_Type 1,40,2018,9,6,Online,0,0,0,87.3,1,Not_Canceled
INN14933,2,0,0,3,Meal Plan 1,0,Room_Type 1,213,2018,6,7,Offline,0,0,0,130,0,Canceled
INN25341,2,0,0,1,Meal Plan 1,0,Room_Type 1,92,2018,11,11,Offline,0,0,0,90,0,Not_Canceled
INN07662,1,0,0,1,Meal Plan 1,1,Room_Type 1,1,2018,7,21,Corporate,0,0,0,88,1,Not_Canceled
INN16962,1,0,2,1,Meal Plan 1,0,Room_Type 1,1,2018,2,28,Offline,0,0,0,60,0,Canceled
INN19249,2,0,2,10,Not Selected,0,Room_Type 1,310,2018,12,27,Online,0,0,0,68.57,2,Canceled
INN27934,1,0,2,5,Meal Plan 1,0,Room_Type 1,75,2018,3,19,Online,0,0,0,74.68,0,Not_Canceled
INN26583,2,0,2,1,Meal Plan 1,0,Room_Type 1,55,2018,3,13,Online,0,0,0,78.3,1,Not_Canceled
INN16954,2,0,1,0,Meal Plan 1,0,Room_Type 1,263,2017,9,21,Offline,0,0,0,67,0,Not_Canceled
INN23134,2,0,1,1,Meal Plan 1,0,Room_Type 1,28,2017,10,5,Offline,0,0,0,70,0,Canceled
INN20152,2,0,2,3,Meal Plan 1,0,Room_Type 1,192,2017,9,25,Offline,0,0,0,102,0,Canceled
INN19330,2,0,2,2,Meal Plan 2,0,Room_Type 1,169,2018,4,22,Offline,0,0,0,106,0,Canceled
INN28611,2,0,0,2,Not Selected,0,Room_Type 1,0,2018,11,4,Online,0,0,0,149,1,Not_Canceled
INN18640,2,0,3,9,Meal Plan 1,0,Room_Type 4,52,2018,10,10,Online,0,0,0,139.5,0,Canceled
INN26835,2,0,0,1,Meal Plan 2,0,Room_Type 1,55,2018,4,6,Offline,0,0,0,104,0,Not_Canceled
INN34183,2,0,0,1,Meal Plan 1,0,Room_Type 1,56,2018,6,8,Offline,0,0,0,120,0,Not_Canceled
INN25175,1,0,0,4,Meal Plan 1,0,Room_Type 1,190,2018,6,22,Offline,0,0,0,95,0,Not_Canceled
INN22440,2,0,0,3,Meal Plan 1,0,Room_Type 1,50,2017,12,31,Offline,0,0,0,71.33,0,Not_Canceled
INN10056,1,0,0,1,Meal Plan 1,0,Room_Type 2,16,2018,3,18,Online,0,0,0,103,1,Not_Canceled
INN20837,2,0,2,0,Meal Plan 1,0,Room_Type 1,180,2018,8,28,Online,0,0,0,96.3,0,Canceled
INN01137,2,2,0,1,Meal Plan 1,0,Room_Type 6,24,2018,12,30,Online,0,0,0,206,0,Not_Canceled
INN12201,2,1,0,1,Meal Plan 1,0,Room_Type 4,1,2018,6,8,Online,0,0,0,139,2,Not_Canceled
INN31163,1,0,2,4,Meal Plan 1,0,Room_Type 1,69,2018,6,12,Offline,0,0,0,120,0,Canceled
INN05738,2,0,2,5,Meal Plan 1,0,Room_Type 1,106,2018,5,8,Online,0,0,0,105.28,0,Canceled
INN25926,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,101.5,0,Canceled
INN09399,2,0,1,2,Meal Plan 1,0,Room_Type 1,119,2018,3,18,Offline,0,0,0,55,0,Not_Canceled
INN27920,2,0,1,3,Meal Plan 1,0,Room_Type 4,85,2017,12,17,Offline,0,0,0,60,0,Not_Canceled
INN13852,2,0,0,2,Meal Plan 2,0,Room_Type 1,0,2017,8,14,Offline,0,0,0,109,0,Not_Canceled
INN22926,2,0,0,4,Meal Plan 1,0,Room_Type 1,157,2018,7,6,Online,0,0,0,107.95,0,Canceled
INN19097,2,2,1,2,Meal Plan 1,0,Room_Type 6,1,2018,4,29,Online,0,0,0,211,1,Not_Canceled
INN03458,2,0,1,1,Meal Plan 1,0,Room_Type 4,47,2018,6,4,Online,0,0,0,131.4,0,Canceled
INN34746,3,0,1,1,Meal Plan 1,0,Room_Type 4,75,2018,10,8,Online,0,0,0,151.2,1,Not_Canceled
INN35851,2,2,0,3,Meal Plan 1,0,Room_Type 6,140,2018,12,27,Online,0,0,0,140.98,2,Not_Canceled
INN33041,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,2,19,Corporate,0,0,0,80,0,Not_Canceled
INN14449,2,0,0,2,Meal Plan 1,0,Room_Type 1,36,2018,3,29,Offline,0,0,0,67.32,1,Not_Canceled
INN24714,2,0,0,3,Meal Plan 1,0,Room_Type 1,5,2018,1,13,Offline,0,0,0,66,0,Not_Canceled
INN22110,2,0,1,2,Meal Plan 1,0,Room_Type 1,19,2018,12,5,Online,0,0,0,104,2,Not_Canceled
INN34269,2,0,2,3,Meal Plan 1,0,Room_Type 1,138,2018,7,16,Online,0,0,0,109.25,0,Not_Canceled
INN21091,1,0,0,2,Meal Plan 1,0,Room_Type 1,32,2017,11,20,Offline,0,0,0,73,1,Not_Canceled
INN31037,2,0,1,3,Meal Plan 1,0,Room_Type 1,53,2018,4,11,Online,0,0,0,76.58,1,Not_Canceled
INN22149,2,0,0,1,Not Selected,0,Room_Type 1,0,2018,7,23,Online,0,0,0,82.66,0,Not_Canceled
INN08507,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,2018,11,3,Offline,0,0,0,89,0,Canceled
INN33364,3,0,0,3,Meal Plan 1,0,Room_Type 4,184,2018,8,4,Online,0,0,0,137.7,2,Canceled
INN23271,1,0,2,3,Meal Plan 1,0,Room_Type 1,39,2018,11,11,Online,0,0,0,73.81,1,Not_Canceled
INN17739,2,0,2,1,Meal Plan 2,0,Room_Type 1,30,2018,3,5,Offline,0,0,0,117,0,Not_Canceled
INN25143,2,0,1,0,Meal Plan 1,0,Room_Type 1,13,2018,3,20,Offline,0,0,0,85,1,Not_Canceled
INN12864,2,0,0,2,Meal Plan 1,0,Room_Type 1,105,2017,7,8,Online,0,0,0,76.5,1,Canceled
INN35305,2,0,0,1,Meal Plan 1,0,Room_Type 4,16,2018,4,9,Online,0,0,0,146,0,Not_Canceled
INN18369,2,0,1,2,Meal Plan 2,0,Room_Type 1,105,2017,10,12,Offline,0,0,0,110,0,Canceled
INN14805,1,0,1,2,Meal Plan 1,0,Room_Type 1,64,2018,11,18,Online,0,0,0,86.4,1,Canceled
INN20404,2,0,0,3,Meal Plan 2,0,Room_Type 1,34,2017,9,23,Offline,0,0,0,224.67,0,Canceled
INN20086,2,0,2,2,Meal Plan 1,0,Room_Type 1,64,2018,2,12,Online,0,0,0,73.95,0,Canceled
INN22106,2,0,1,2,Meal Plan 1,0,Room_Type 1,95,2018,4,18,Online,0,0,0,96.3,0,Canceled
INN19749,2,0,0,2,Meal Plan 1,0,Room_Type 1,15,2017,8,27,Online,0,0,0,90,1,Not_Canceled
INN34992,2,0,0,1,Meal Plan 1,0,Room_Type 7,0,2017,11,5,Complementary,0,0,0,0,2,Not_Canceled
INN16300,3,0,0,2,Meal Plan 2,0,Room_Type 4,114,2018,8,10,Online,0,0,0,207,2,Canceled
INN18912,2,0,2,4,Meal Plan 1,0,Room_Type 4,53,2018,9,1,Online,0,0,0,121.35,1,Not_Canceled
INN00565,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Online,0,0,0,130,0,Canceled
INN13172,2,2,2,1,Meal Plan 1,0,Room_Type 6,66,2018,8,14,Online,0,0,0,207.9,0,Canceled
INN13588,3,0,2,5,Meal Plan 2,0,Room_Type 4,96,2018,7,16,Online,0,0,0,191.57,2,Not_Canceled
INN16029,1,0,0,2,Meal Plan 2,0,Room_Type 1,69,2017,9,22,Offline,0,0,0,83,0,Not_Canceled
INN33660,2,0,1,0,Meal Plan 1,0,Room_Type 1,78,2018,8,7,Online,0,0,0,117.9,0,Canceled
INN15038,2,0,0,4,Not Selected,0,Room_Type 1,213,2018,12,27,Online,0,0,0,79.48,1,Canceled
INN18814,2,0,2,2,Meal Plan 1,0,Room_Type 1,175,2018,9,30,Online,0,0,0,87.32,1,Not_Canceled
INN06092,2,1,2,3,Meal Plan 1,0,Room_Type 1,28,2018,7,24,Online,0,0,0,158.86,1,Not_Canceled
INN07689,3,0,1,4,Meal Plan 1,0,Room_Type 7,26,2018,9,28,Online,0,0,0,169.52,2,Canceled
INN15745,1,0,0,1,Meal Plan 1,0,Room_Type 1,3,2018,2,25,Corporate,0,0,0,80,0,Canceled
INN20988,2,0,0,1,Meal Plan 1,0,Room_Type 1,207,2018,10,4,Online,0,0,0,108.9,2,Canceled
INN16298,1,0,0,1,Not Selected,0,Room_Type 1,0,2018,5,24,Online,0,0,0,105.34,1,Not_Canceled
INN34443,2,0,0,1,Not Selected,0,Room_Type 1,20,2018,12,8,Online,0,0,0,88,1,Not_Canceled
INN14788,3,0,2,3,Meal Plan 1,0,Room_Type 4,16,2018,12,18,Online,0,0,0,130.9,1,Not_Canceled
INN05544,1,0,1,3,Meal Plan 1,0,Room_Type 1,85,2018,10,6,Offline,0,0,0,75,0,Not_Canceled
INN07627,1,0,2,2,Meal Plan 1,0,Room_Type 1,156,2018,7,16,Offline,0,0,0,68,1,Not_Canceled
INN34180,2,0,0,2,Meal Plan 2,0,Room_Type 1,292,2018,7,21,Offline,0,0,0,115,0,Canceled
INN00777,1,0,0,3,Meal Plan 1,0,Room_Type 1,91,2018,9,14,Corporate,1,3,15,65,0,Not_Canceled
INN32633,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,9,27,Corporate,0,0,0,160,0,Not_Canceled
INN06801,2,0,1,2,Meal Plan 1,0,Room_Type 1,66,2017,10,9,Offline,0,0,0,75,0,Not_Canceled
INN23771,2,0,3,6,Meal Plan 1,0,Room_Type 4,119,2018,7,18,Online,0,0,0,119.28,1,Not_Canceled
INN10973,2,0,1,2,Not Selected,0,Room_Type 1,85,2018,3,28,Online,0,0,0,76.5,1,Not_Canceled
INN22269,2,0,1,3,Meal Plan 2,0,Room_Type 1,136,2018,6,30,Online,0,0,0,123.25,0,Not_Canceled
INN24729,2,0,0,1,Not Selected,0,Room_Type 1,1,2018,7,29,Online,0,0,0,109,0,Canceled
INN21141,3,0,2,1,Meal Plan 1,0,Room_Type 1,148,2018,8,21,Offline,0,0,0,96.9,0,Canceled
INN14012,2,0,1,1,Meal Plan 1,0,Room_Type 1,60,2017,9,21,Offline,0,0,0,48,0,Canceled
INN13501,2,0,0,3,Not Selected,0,Room_Type 1,30,2018,2,25,Online,0,0,0,69.9,0,Canceled
INN07790,2,0,0,4,Meal Plan 2,0,Room_Type 1,323,2018,5,17,Offline,0,0,0,112,1,Canceled
INN03621,1,0,2,1,Meal Plan 1,0,Room_Type 1,10,2017,10,4,Complementary,1,1,3,6,0,Not_Canceled
INN27957,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Offline,0,0,0,110,0,Canceled
INN35541,2,0,0,1,Meal Plan 1,0,Room_Type 1,8,2018,2,16,Online,0,0,0,85,0,Not_Canceled
INN32110,2,0,0,2,Meal Plan 1,0,Room_Type 1,17,2017,9,17,Online,0,0,0,124,2,Not_Canceled
INN00363,2,0,0,1,Meal Plan 1,0,Room_Type 1,65,2018,9,22,Online,0,0,0,135.9,1,Not_Canceled
INN00273,2,0,1,2,Meal Plan 2,0,Room_Type 1,161,2018,3,25,Online,0,0,0,130,0,Canceled
INN18770,2,0,2,4,Meal Plan 1,0,Room_Type 1,136,2018,7,10,Offline,0,0,0,72.25,1,Not_Canceled
INN04210,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Online,0,0,0,130,0,Canceled
INN06408,2,1,4,6,Meal Plan 1,0,Room_Type 1,118,2018,6,26,Online,0,0,0,113.33,2,Not_Canceled
INN06350,2,0,2,0,Meal Plan 1,0,Room_Type 1,91,2018,8,21,Online,0,0,0,117.9,0,Not_Canceled
INN24900,2,0,1,3,Meal Plan 1,0,Room_Type 1,139,2018,5,5,Online,0,0,0,99.45,2,Not_Canceled
INN06316,2,0,2,4,Meal Plan 1,0,Room_Type 4,20,2018,9,25,Online,0,0,0,127.2,3,Not_Canceled
INN06396,2,0,0,1,Meal Plan 1,0,Room_Type 4,101,2018,8,11,Online,0,0,0,101.18,1,Not_Canceled
INN06684,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,101.5,0,Not_Canceled
INN19479,2,0,0,1,Meal Plan 1,0,Room_Type 1,25,2018,12,27,Offline,0,0,0,65,1,Not_Canceled
INN33756,1,0,1,1,Meal Plan 1,0,Room_Type 1,9,2018,11,26,Online,0,0,0,89.55,2,Not_Canceled
INN21488,3,0,2,4,Meal Plan 1,0,Room_Type 4,111,2018,8,14,Online,0,0,0,150.3,0,Canceled
INN14045,1,0,1,0,Meal Plan 1,0,Room_Type 1,39,2018,9,25,Online,0,0,0,129.7,0,Not_Canceled
INN00320,2,0,0,2,Meal Plan 2,0,Room_Type 1,320,2018,8,18,Online,0,0,0,115,1,Canceled
INN06987,1,0,0,2,Meal Plan 1,0,Room_Type 1,27,2018,10,5,Online,0,0,0,139,1,Not_Canceled
INN14395,2,0,0,2,Meal Plan 1,0,Room_Type 1,17,2017,9,17,Online,0,0,0,114.5,2,Not_Canceled
INN28257,2,0,0,4,Not Selected,0,Room_Type 1,55,2018,11,2,Online,0,0,0,88,0,Not_Canceled
INN02547,2,0,1,5,Meal Plan 1,0,Room_Type 4,111,2018,11,21,Online,0,0,0,97.75,1,Canceled
INN21391,2,0,0,3,Meal Plan 1,0,Room_Type 1,10,2018,3,17,Online,0,0,0,109,0,Canceled
INN15841,1,0,0,1,Meal Plan 1,0,Room_Type 4,1,2018,3,8,Online,0,0,0,116,1,Not_Canceled
INN09607,2,0,0,3,Meal Plan 1,0,Room_Type 4,11,2018,6,14,Corporate,0,0,0,90,0,Canceled
INN19650,1,0,1,1,Meal Plan 1,0,Room_Type 1,59,2018,8,8,Online,0,0,0,131.4,1,Not_Canceled
INN18529,2,0,0,1,Meal Plan 1,0,Room_Type 1,157,2018,5,19,Online,0,0,0,84.24,0,Canceled
INN10987,2,0,1,2,Meal Plan 1,0,Room_Type 1,86,2018,5,20,Offline,0,0,0,65,1,Not_Canceled
INN31190,2,1,0,3,Meal Plan 1,0,Room_Type 1,15,2018,10,6,Online,0,0,0,138.5,0,Not_Canceled
INN15143,2,0,2,2,Meal Plan 1,0,Room_Type 1,230,2018,9,18,Online,0,0,0,109.65,1,Canceled
INN30903,1,0,0,1,Meal Plan 1,1,Room_Type 1,33,2018,11,9,Corporate,1,1,10,88,1,Not_Canceled
INN24951,2,0,1,0,Meal Plan 1,0,Room_Type 1,0,2018,1,17,Online,1,11,16,93,0,Not_Canceled
INN18196,2,0,0,2,Meal Plan 1,0,Room_Type 1,263,2018,10,21,Offline,0,0,0,110,0,Canceled
INN26022,2,0,1,3,Not Selected,0,Room_Type 1,80,2017,9,3,Online,0,0,0,62.83,1,Not_Canceled
INN03865,3,0,1,4,Meal Plan 1,1,Room_Type 4,103,2018,8,1,Online,0,0,0,146.7,0,Not_Canceled
INN36096,2,0,1,3,Meal Plan 1,1,Room_Type 4,31,2018,6,30,Online,0,0,0,156.15,1,Not_Canceled
INN03424,1,0,0,1,Not Selected,0,Room_Type 1,0,2018,4,5,Online,0,0,0,89,0,Not_Canceled
INN23249,1,0,0,2,Meal Plan 2,0,Room_Type 1,346,2018,9,13,Offline,0,0,0,90,0,Not_Canceled
INN29745,2,0,0,2,Meal Plan 2,0,Room_Type 1,63,2017,9,4,Offline,0,0,0,116,0,Not_Canceled
INN26696,1,0,0,1,Meal Plan 1,0,Room_Type 1,14,2018,5,27,Offline,0,0,0,62.5,0,Not_Canceled
INN16706,2,0,2,0,Meal Plan 1,0,Room_Type 1,0,2017,10,11,Online,0,0,0,123,0,Not_Canceled
INN16854,1,0,0,2,Meal Plan 1,0,Room_Type 1,172,2018,6,24,Offline,0,0,0,95,0,Canceled
INN31856,2,0,0,3,Not Selected,0,Room_Type 1,73,2018,4,28,Online,0,0,0,105.9,0,Not_Canceled
INN25304,3,0,0,3,Meal Plan 1,0,Room_Type 4,160,2018,7,14,Online,0,0,0,137.7,0,Canceled
INN32661,2,0,0,3,Meal Plan 1,0,Room_Type 1,279,2018,10,12,Offline,0,0,0,110,0,Canceled
INN10528,2,0,1,3,Meal Plan 1,0,Room_Type 1,210,2017,10,8,Offline,0,0,0,72.75,0,Not_Canceled
INN05150,2,0,2,0,Meal Plan 2,0,Room_Type 1,61,2017,10,4,Online,0,0,0,35.2,0,Canceled
INN32614,2,0,2,2,Meal Plan 1,0,Room_Type 1,7,2018,8,7,Online,0,0,0,151,0,Canceled
INN13722,2,0,1,2,Meal Plan 1,0,Room_Type 1,120,2018,6,10,Online,0,0,0,126.9,0,Canceled
INN20088,2,0,2,3,Meal Plan 1,0,Room_Type 1,29,2018,7,16,Online,0,0,0,131.72,2,Not_Canceled
INN19685,2,0,0,1,Meal Plan 1,0,Room_Type 4,5,2018,7,1,Online,0,0,0,144,0,Not_Canceled
INN29916,2,0,0,1,Meal Plan 1,0,Room_Type 1,8,2018,11,5,Offline,0,0,0,130,0,Not_Canceled
INN02344,2,0,1,0,Meal Plan 1,0,Room_Type 1,0,2018,6,26,Online,0,0,0,105.3,0,Not_Canceled
INN27235,2,0,2,5,Meal Plan 1,0,Room_Type 1,72,2017,7,8,Online,0,0,0,76.5,1,Canceled
INN32868,2,0,1,0,Not Selected,0,Room_Type 1,62,2018,9,4,Online,0,0,0,99,0,Canceled
INN08149,2,2,2,1,Meal Plan 1,0,Room_Type 6,6,2018,12,18,Online,0,0,0,148.39,2,Not_Canceled
INN03227,2,0,0,3,Meal Plan 1,0,Room_Type 1,103,2018,5,4,Offline,0,0,0,80,0,Not_Canceled
INN32816,2,0,0,3,Not Selected,0,Room_Type 1,26,2018,11,2,Online,0,0,0,109,2,Not_Canceled
INN19128,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,12,21,Offline,0,0,0,65,0,Not_Canceled
INN10034,2,0,2,1,Meal Plan 1,0,Room_Type 1,94,2018,9,11,Online,0,0,0,135.9,2,Not_Canceled
INN25421,2,0,2,0,Meal Plan 1,0,Room_Type 4,3,2017,12,6,Offline,0,0,0,78.2,0,Not_Canceled
INN30157,1,0,0,4,Meal Plan 2,0,Room_Type 1,323,2018,5,17,Offline,0,0,0,86,0,Not_Canceled
INN36074,2,0,0,1,Meal Plan 1,0,Room_Type 1,105,2018,4,6,Offline,0,0,0,75,0,Canceled
INN32407,2,0,1,2,Meal Plan 1,0,Room_Type 1,86,2018,5,20,Offline,0,0,0,65,1,Not_Canceled
INN19394,2,0,1,3,Meal Plan 1,0,Room_Type 1,47,2018,4,28,Online,0,0,0,88.52,1,Not_Canceled
INN19564,2,0,1,3,Meal Plan 1,0,Room_Type 1,157,2017,7,6,Online,0,0,0,76.5,1,Canceled
INN05686,2,0,2,1,Meal Plan 1,0,Room_Type 4,2,2017,9,20,Offline,0,0,0,75,0,Not_Canceled
INN01017,2,0,2,3,Meal Plan 1,0,Room_Type 1,23,2018,8,28,Online,0,0,0,123.8,0,Canceled
INN03301,2,1,0,2,Meal Plan 1,0,Room_Type 1,97,2018,7,12,Online,0,0,0,121.5,1,Not_Canceled
INN09805,2,0,0,3,Meal Plan 1,1,Room_Type 1,65,2018,6,21,Online,0,0,0,99.9,0,Not_Canceled
INN20013,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,62.8,0,Canceled
INN24665,3,0,1,5,Meal Plan 1,0,Room_Type 4,151,2018,7,5,Online,0,0,0,137.13,1,Canceled
INN10316,2,0,0,2,Meal Plan 1,1,Room_Type 4,7,2017,10,15,Online,0,0,0,145,1,Not_Canceled
INN03396,3,0,0,1,Meal Plan 1,0,Room_Type 4,129,2018,8,17,Online,0,0,0,146.7,3,Not_Canceled
INN05543,1,0,0,1,Meal Plan 1,0,Room_Type 1,3,2018,7,21,Corporate,0,0,0,65,0,Not_Canceled
INN15175,1,0,2,1,Not Selected,0,Room_Type 1,116,2018,12,17,Online,0,0,0,79.2,2,Not_Canceled
INN04407,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,120,0,Not_Canceled
INN36123,2,0,0,3,Meal Plan 1,0,Room_Type 1,27,2018,5,10,Online,0,0,0,141,0,Canceled
INN31996,2,0,1,2,Meal Plan 1,0,Room_Type 1,7,2017,8,24,Online,0,0,0,90,1,Not_Canceled
INN24422,2,0,1,2,Meal Plan 2,0,Room_Type 1,107,2018,11,4,Online,0,0,0,124.2,1,Canceled
INN21358,1,0,2,6,Meal Plan 1,0,Room_Type 1,115,2018,2,27,Offline,0,0,0,64.75,0,Canceled
